comparison_family,null_sample,shuffle_null_mean,n_rat_pairs
B_vs_B,350,-0.025818181818181823,10
B_vs_B,351,-0.0065454545454545505,10
B_vs_B,352,-0.00181818181818182,10
B_vs_B,353,-0.010909090909090906,10
B_vs_B,354,-0.029090909090909094,10
B_vs_B,355,0.0015151515151515138,10
B_vs_B,356,0.01296969696969697,10
B_vs_B,357,-0.0015757575757575782,10
B_vs_B,358,0.009333333333333332,10
B_vs_B,359,-0.05484848484848485,10
B_vs_B,360,0.02999999999999999,10
B_vs_B,361,0.007272727272727268,10
B_vs_B,362,0.033333333333333326,10
B_vs_B,363,0.004181818181818181,10
B_vs_B,364,0.007696969696969697,10
B_vs_B,365,-0.025999999999999995,10
B_vs_B,366,0.04927272727272726,10
B_vs_B,367,-0.013212121212121208,10
B_vs_B,368,-0.052181818181818176,10
B_vs_B,369,-0.018121212121212114,10
B_vs_B,370,0.012484848484848482,10
B_vs_B,371,-0.038727272727272735,10
B_vs_B,372,-0.012060606060606058,10
B_vs_B,373,-0.004181818181818198,10
B_vs_B,374,0.011030303030303033,10
B_vs_B,375,-0.014545454545454532,10
B_vs_B,376,0.029151515151515144,10
B_vs_B,377,-0.006787878787878785,10
B_vs_B,378,0.015090909090909085,10
B_vs_B,379,0.04969696969696969,10
B_vs_B,380,-0.011212121212121215,10
B_vs_B,381,-0.03648484848484848,10
B_vs_B,382,-0.018606060606060605,10
B_vs_B,383,0.03842424242424242,10
B_vs_B,384,0.02551515151515151,10
B_vs_B,385,0.011636363636363636,10
B_vs_B,386,0.020545454545454544,10
B_vs_B,387,0.033333333333333326,10
B_vs_B,388,-0.022787878787878784,10
B_vs_B,389,0.03872727272727272,10
B_vs_B,390,0.019878787878787878,10
B_vs_B,391,0.014181818181818184,10
B_vs_B,392,-0.028909090909090905,10
B_vs_B,393,-0.015212121212121215,10
B_vs_B,394,-0.020545454545454547,10
B_vs_B,395,-0.0004242424242424228,10
B_vs_B,396,-0.03321212121212121,10
B_vs_B,397,-0.002363636363636365,10
B_vs_B,398,0.003696969696969693,10
B_vs_B,399,0.008060606060606063,10
B_vs_B,400,-0.017212121212121206,10
B_vs_B,401,-0.02787878787878787,10
B_vs_B,402,0.02145454545454545,10
B_vs_B,403,0.03278787878787878,10
B_vs_B,404,0.018363636363636363,10
B_vs_B,405,-0.016424242424242425,10
B_vs_B,406,-0.0329090909090909,10
B_vs_B,407,0.02248484848484848,10
B_vs_B,408,-0.005515151515151515,10
B_vs_B,409,0.025818181818181817,10
B_vs_B,410,0.022303030303030304,10
B_vs_B,411,-0.02054545454545454,10
B_vs_B,412,-0.017999999999999995,10
B_vs_B,413,0.018484848484848486,10
B_vs_B,414,0.011696969696969695,10
B_vs_B,415,-0.040424242424242425,10
B_vs_B,416,0.017939393939393943,10
B_vs_B,417,-0.007818181818181818,10
B_vs_B,418,-0.03563636363636362,10
B_vs_B,419,0.007939393939393939,10
B_vs_B,420,-0.03818181818181818,10
B_vs_B,421,-0.0019393939393939409,10
B_vs_B,422,0.021696969696969694,10
B_vs_B,423,0.0176969696969697,10
B_vs_B,424,-0.00981818181818182,10
B_vs_B,425,0.013757575757575757,10
B_vs_B,426,0.07624242424242424,10
B_vs_B,427,-0.02157575757575757,10
B_vs_B,428,-0.0023636363636363664,10
B_vs_B,429,-0.009333333333333332,10
B_vs_B,430,0.05563636363636363,10
B_vs_B,431,0.006303030303030308,10
B_vs_B,432,-0.005818181818181817,10
B_vs_B,433,-0.040606060606060604,10
B_vs_B,434,0.015333333333333327,10
B_vs_B,435,-0.026484848484848483,10
B_vs_B,436,0.03503030303030303,10
B_vs_B,437,0.01812121212121212,10
B_vs_B,438,-0.018666666666666665,10
B_vs_B,439,0.013575757575757574,10
B_vs_B,440,0.01872727272727273,10
B_vs_B,441,-0.028969696969696968,10
B_vs_B,442,0.010969696969696968,10
B_vs_B,443,-0.02981818181818182,10
B_vs_B,444,0.015090909090909089,10
B_vs_B,445,0.0006666666666666687,10
B_vs_B,446,0.033333333333333326,10
B_vs_B,447,-0.05993939393939394,10
B_vs_B,448,-0.010121212121212114,10
B_vs_B,449,0.04945454545454545,10
B_vs_B,450,0.013393939393939385,10
B_vs_B,451,-0.0013939393939393914,10
B_vs_B,452,-0.0013333333333333391,10
B_vs_B,453,0.028848484848484852,10
B_vs_B,454,0.015818181818181815,10
B_vs_B,455,0.0068484848484848485,10
B_vs_B,456,-0.004484848484848487,10
B_vs_B,457,-0.016484848484848484,10
B_vs_B,458,0.01769696969696969,10
B_vs_B,459,0.07145454545454544,10
B_vs_B,460,-0.0025454545454545426,10
B_vs_B,461,-0.031090909090909093,10
B_vs_B,462,-0.018727272727272724,10
B_vs_B,463,-0.007696969696969705,10
B_vs_B,464,0.00939393939393939,10
B_vs_B,465,-0.020545454545454533,10
B_vs_B,466,0.012060606060606055,10
B_vs_B,467,-0.025636363636363634,10
B_vs_B,468,0.004242424242424239,10
B_vs_B,469,-0.07981818181818182,10
B_vs_B,470,-0.02012121212121213,10
B_vs_B,471,-0.033878787878787876,10
B_vs_B,472,0.05230303030303031,10
B_vs_B,473,0.008181818181818184,10
B_vs_B,474,-0.00721212121212121,10
B_vs_B,475,0.0409090909090909,10
B_vs_B,476,-0.015454545454545448,10
B_vs_B,477,-0.020060606060606053,10
B_vs_B,478,-0.04721212121212121,10
B_vs_B,479,-0.02727272727272727,10
B_vs_B,480,-0.03975757575757575,10
B_vs_B,481,0.017818181818181823,10
B_vs_B,482,0.02593939393939394,10
B_vs_B,483,0.01606060606060606,10
B_vs_B,484,-0.011939393939393946,10
B_vs_B,485,0.04357575757575757,10
B_vs_B,486,-0.032484848484848484,10
B_vs_B,487,0.026060606060606055,10
B_vs_B,488,0.03290909090909091,10
B_vs_B,489,0.024363636363636358,10
B_vs_B,490,0.03806060606060606,10
B_vs_B,491,0.010000000000000004,10
B_vs_B,492,-0.009393939393939394,10
B_vs_B,493,0.000787878787878786,10
B_vs_B,494,0.025818181818181817,10
B_vs_B,495,0.011393939393939399,10
B_vs_B,496,-0.003454545454545453,10
B_vs_B,497,-0.02278787878787878,10
B_vs_B,498,-0.006121212121212117,10
B_vs_B,499,-0.03951515151515151,10
